date,entity_name,location_address,location_coordinates
2018-11-04,Donald Trump,"Georgia, Macon","[-83.6324022, 32.8406946]"
2018-11-04,Nicki Minaj,"Spain, Bizkaia Arena","[-2.9889596, 43.2877167]"
2018-11-04,Donald Trump,"Tennessee, Chattanooga","[-85.3094883, 35.0457219]"
2018-11-04,Imran Khan,"China, Beijing","[116.3912757, 39.906217]"
2018-11-04,Imran Khan,"China, Shanghai","[121.4692071, 31.2322758]"
2018-11-05,Giuseppe Conte,"Algeria, Algeri","[2.9999825, 28.0000272]"
2018-11-05,Brockhampton,"Canada, Vancouver","[-123.113952, 49.2608724]"
2018-11-05,Donald Trump,"Indiana, Fort Wayne","[-85.1386015, 41.0799898]"
2018-11-05,Donald Trump,"Missouri, Cape Girardeau","[-89.5230357, 37.3034933]"
2018-11-05,Donald Trump,"Ohio, Cleveland","[-81.6934446, 41.5051613]"
2018-11-05,Imran Khan,"China, Beijing","[116.3912757, 39.906217]"
2018-11-05,Imran Khan,"China, Shanghai","[121.4692071, 31.2322758]"
2018-11-06,Migos,"Canada, Edmonton","[-113.507996, 53.535411]"
2018-11-06,Taylor Swift,"Brisbane, The Gabba","[153.03814031698147, -27.48588765]"
2018-11-07,Migos,"Canada, Edmonton","[-113.507996, 53.535411]"
2018-11-07,Angela Merkel,"Finland, Helsinki","[24.9427473, 60.1674881]"
2018-11-07,Owl City,"Japan, Tokyo","[139.7594549, 35.6828387]"
2018-11-07,Brockhampton,"United States, Boise","[-116.200886, 43.6166163]"
2018-11-07,Ariana Grande,"United States, Burbank","[-118.3258554, 34.1816482]"
2018-11-07,Ed Sheeran,"United States, Tampa","[-82.458444, 27.9477595]"
2018-11-08,Jessie J,"England, Leicester","[-1.1330789, 52.6361398]"
2018-11-08,Owl City,"Japan, Nagoya-shi","[136.8998438, 35.1851045]"
2018-11-08,Vladimir Putin,"Kazakhstan, Astana","[71.4306682, 51.1282205]"
2018-11-08,Vladimir Putin,"Kazakhstan, Petropavl","[69.1334984, 54.8668104]"
2018-11-08,Brockhampton,"United States, San Francisco","[-122.419906, 37.7790262]"
2018-11-09,Theresa May,"Belgium, Saint-Symphorien","[4.012574, 50.4366253]"
2018-11-09,Jessie J,"England, Bournemouth","[-1.8767712, 50.7194784]"
2018-11-09,Donald Trump,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-09,Theresa May,"France, Thiepval","[2.6888876, 50.0542332]"
2018-11-09,Owl City,"Japan, Higashi-osaka","[135.597728, 34.678147]"
2018-11-09,Vladimir Putin,"Kazakhstan, Astana","[71.4306682, 51.1282205]"
2018-11-09,Vladimir Putin,"Kazakhstan, Petropavl","[69.1334984, 54.8668104]"
2018-11-09,Ed Sheeran,"United States, Atlanta","[-84.3902644, 33.7489924]"
2018-11-09,Taylor Swift,"Auckland, Mount Smart Stadium","[174.8122802058857, -36.9178349]"
2018-11-10,Angela Merkel,"France, Compiègne","[2.8263171, 49.4179497]"
2018-11-10,Justin Trudeau,"France, Lille","[3.0635282, 50.6365654]"
2018-11-10,Mike Pompeo,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-10,Donald Trump,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-10,Justin Trudeau,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-10,Angela Merkel,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-10,Justin Trudeau,"France, Vimy","[2.8107935, 50.3732652]"
2018-11-10,Migos,"United States, St. Louis","[-90.24111656024635, 38.6529545]"
2018-11-11,Jessie J,"England, Sheffield","[-1.4702278, 53.3806626]"
2018-11-11,Angela Merkel,"France, Compiègne","[2.8263171, 49.4179497]"
2018-11-11,Justin Trudeau,"France, Lille","[3.0635282, 50.6365654]"
2018-11-11,Vladimir Putin,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-11,Mike Pompeo,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-11,Donald Trump,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-11,Justin Trudeau,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-11,Angela Merkel,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-11,Justin Trudeau,"France, Vimy","[2.8107935, 50.3732652]"
2018-11-11,Owl City,"South Korea, Yongsangu","[126.99, 37.5323]"
2018-11-11,Nicki Minaj,"United States, Barker Hangar Santa Monica California","[-118.44958664530948, 34.014754999999994]"
2018-11-11,Brockhampton,"United States, Los Angeles","[-118.242766, 34.0536909]"
2018-11-12,Justin Trudeau,"France, Lille","[3.0635282, 50.6365654]"
2018-11-12,Justin Trudeau,"France, Paris","[2.3200410217200766, 48.8588897]"
2018-11-12,Justin Trudeau,"France, Vimy","[2.8107935, 50.3732652]"
2018-11-13,Jessie J,"England, London","[-0.1276474, 51.5073219]"
2018-11-13,Angela Merkel,"France, Strasbourg","[7.7507127, 48.584614]"
2018-11-13,Vladimir Putin,Singapore,"[103.8194992, 1.357107]"
2018-11-13,Scott Morrison,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-13,Justin Trudeau,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-13,Jacinda Ardern,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-13,Migos,"United States, Miami","[-80.19362, 25.7741728]"
2018-11-14,Owl City,"China, Beijing","[116.3912757, 39.906217]"
2018-11-14,Jessie J,"England, Bristol","[-2.5972985, 51.4538022]"
2018-11-14,Vladimir Putin,Singapore,"[103.8194992, 1.357107]"
2018-11-14,Moon Jae-in,Singapore,"[103.8194992, 1.357107]"
2018-11-14,Scott Morrison,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-14,Justin Trudeau,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-14,Jacinda Ardern,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-14,Migos,"United States, Miami","[-80.19362, 25.7741728]"
2018-11-15,Vladimir Putin,Singapore,"[103.8194992, 1.357107]"
2018-11-15,Moon Jae-in,Singapore,"[103.8194992, 1.357107]"
2018-11-15,Scott Morrison,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-15,Justin Trudeau,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-15,Jacinda Ardern,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-15,Giuseppe Conte,"United Arab Emirates, Abu Dhabi","[54.3774014, 24.4538352]"
2018-11-15,Emmanuel Macron,"Morocco, Rabat","[-6.834543, 34.022405]"
2018-11-15,Emmanuel Macron,"Morocco, Tangier","[-5.803792, 35.777103]"
2018-11-15,Mauricio Macri,"Guatemala, Antigua Guatemala","[-90.7333258, 14.5589875]"
2018-11-16,Jessie J,"England, Manchester","[-2.2451148, 53.4794892]"
2018-11-16,Moon Jae-in,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-16,Justin Trudeau,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-16,Moon Jae-in,Singapore,"[103.8194992, 1.357107]"
2018-11-16,Justin Trudeau,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-16,Jacinda Ardern,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-16,Migos,"United States, Atlanta","[-84.3902644, 33.7489924]"
2018-11-16,Mauricio Macri,"Guatemala, Antigua Guatemala","[-90.7333258, 14.5589875]"
2018-11-17,Donald Trump,"California, Chico","[-121.8374777, 39.7284945]"
2018-11-17,Donald Trump,"California, Malibu","[-118.689423, 34.035591]"
2018-11-17,Donald Trump,"California, Paradise","[-121.6219177, 39.7596061]"
2018-11-17,Jessie J,"England, Oxford","[-1.2578499, 51.7520131]"
2018-11-17,Moon Jae-in,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-17,Justin Trudeau,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-17,Jacinda Ardern,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-17,Jacinda Ardern,"Singapore, Singapore","[103.8194992, 1.357107]"
2018-11-17,Migos,"United States, Atlanta","[-84.3902644, 33.7489924]"
2018-11-17,Scott Morrison,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-18,Owl City,"China, Chengdu","[104.0633717, 30.6598628]"
2018-11-18,Moon Jae-in,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-18,Justin Trudeau,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-18,Jacinda Ardern,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-18,Imran Khan,"United Arab Emirates, Abu Dhabi","[54.3774014, 24.4538352]"
2018-11-18,Imran Khan,"United Arab Emirates, Dubai","[55.2924914, 25.2653471]"
2018-11-18,Migos,"United States, Atlanta","[-84.3902644, 33.7489924]"
2018-11-18,Emmanuel Macron,"Germany, Berlin","[13.3888599, 52.5170365]"
2018-11-18,Scott Morrison,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-19,Jessie J,"England, Cambridge","[0.1186637, 52.2055314]"
2018-11-19,Jacinda Ardern,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-19,Vladimir Putin,"Turkey, Istanbul","[28.9651646, 41.0096334]"
2018-11-19,Emmanuel Macron,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-11-19,Emmanuel Macron,"Belgium, Ghent","[3.7250121, 51.0538286]"
2018-11-19,Emmanuel Macron,"Belgium, Louvain-la-Neuve","[4.6128839, 50.6682012]"
2018-11-19,Emmanuel Macron,"Belgium, Molenbeek","[4.338636, 50.8545959]"
2018-11-19,Scott Morrison,"Papua New Guinea, Port Moresby","[147.1599504, -9.4743301]"
2018-11-20,Owl City,"China, Pudong Xinqu","[121.5387401, 31.2217826]"
2018-11-20,Jessie J,"England, Birmingham","[-1.9026911, 52.4796992]"
2018-11-20,Donald Trump,"Florida, Mar-a-Lago","[-80.03692684200223, 26.677084]"
2018-11-20,Emmanuel Macron,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-11-20,Emmanuel Macron,"Belgium, Ghent","[3.7250121, 51.0538286]"
2018-11-20,Emmanuel Macron,"Belgium, Louvain-la-Neuve","[4.6128839, 50.6682012]"
2018-11-20,Emmanuel Macron,"Belgium, Molenbeek","[4.338636, 50.8545959]"
2018-11-20,Taylor Swift,"Tokyo, Tokyo Dome","[139.75197049070806, 35.70557055]"
2018-11-21,Theresa May,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-11-21,Owl City,"China, Pudong Xinqu","[121.5387401, 31.2217826]"
2018-11-21,Donald Trump,"Florida, Mar-a-Lago","[-80.03692684200223, 26.677084]"
2018-11-21,Taylor Swift,"Tokyo, Tokyo Dome","[139.75197049070806, 35.70557055]"
2018-11-22,Jessie J,"England, Norwich","[1.29227, 52.628606]"
2018-11-22,Donald Trump,"Florida, Mar-a-Lago","[-80.03692684200223, 26.677084]"
2018-11-23,Owl City,"China, Nanjing","[118.7788734, 32.0437711]"
2018-11-23,Jessie J,"England, Southend-on-Sea","[0.7128137, 51.5388241]"
2018-11-23,Donald Trump,"Florida, Mar-a-Lago","[-80.03692684200223, 26.677084]"
2018-11-24,Theresa May,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-11-24,Owl City,"China, Guangzhao","[105.25305888177176, 25.9650291]"
2018-11-24,Donald Trump,"Florida, Mar-a-Lago","[-80.03692684200223, 26.677084]"
2018-11-24,Jackie Evancho,"United States, Ocean City","[-74.5746001, 39.2776156]"
2018-11-25,Angela Merkel,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-11-25,Theresa May,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-11-25,Jessie J,"England, Liverpool","[-2.99168, 53.4071991]"
2018-11-25,Donald Trump,"Florida, Mar-a-Lago","[-80.03692684200223, 26.677084]"
2018-11-25,Emmanuel Macron,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-11-26,Andrzej Duda,"Bulgaria, Sofia","[23.3221789, 42.6978634]"
2018-11-26,Jessie J,"England, Leeds","[-1.5437941, 53.7974185]"
2018-11-26,Donald Trump,"Mississippi, Biloxi","[-88.8853645, 30.3960318]"
2018-11-26,Donald Trump,"Mississippi, Gulfport","[-89.0928155, 30.3674198]"
2018-11-26,Donald Trump,"Mississippi, Tupelo","[-88.7033859, 34.2576067]"
2018-11-27,Andrzej Duda,"Bulgaria, Sofia","[23.3221789, 42.6978634]"
2018-11-27,Moon Jae-in,"Czech Republic, Prague","[14.4212535, 50.0874654]"
2018-11-27,Shawn Mendes,"United States, Dallas","[-96.7968559, 32.7762719]"
2018-11-28,Moon Jae-in,"Czech Republic, Prague","[14.4212535, 50.0874654]"
2018-11-28,Jessie J,"Scotland, Glasgow","[-4.2488787, 55.8609825]"
2018-11-28,Brockhampton,"United States, Los Angeles","[-118.242766, 34.0536909]"
2018-11-28,Emmanuel Macron,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-29,Theresa May,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-29,Moon Jae-in,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-29,Mike Pompeo,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-29,Justin Trudeau,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-29,Giuseppe Conte,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-29,Donald Trump,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-29,Jessie J,"England, Newcastle","[-1.6131572, 54.9738474]"
2018-11-29,Brockhampton,"United States, Los Angeles","[-118.242766, 34.0536909]"
2018-11-29,Emmanuel Macron,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Angela Merkel,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Vladimir Putin,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Theresa May,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Moon Jae-in,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Mike Pompeo,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Justin Trudeau,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Giuseppe Conte,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Donald Trump,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Emmanuel Macron,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-11-30,Scott Morrison,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Angela Merkel,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Vladimir Putin,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Theresa May,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Moon Jae-in,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Mike Pompeo,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Justin Trudeau,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Giuseppe Conte,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Donald Trump,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Jessie J,"Ireland, Dublin","[-6.2602732, 53.3497645]"
2018-12-01,Brockhampton,"United States, San Diego","[-117.1627728, 32.7174202]"
2018-12-01,Emmanuel Macron,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-01,Scott Morrison,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-02,Vladimir Putin,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-02,Moon Jae-in,"New Zealand, Auckland","[174.7631803, -36.852095]"
2018-12-02,Shawn Mendes,"United States, New York","[-74.0060152, 40.7127281]"
2018-12-02,Scott Morrison,"Argentina, Buenos Aires","[-58.4370894, -34.6075682]"
2018-12-03,Mike Pompeo,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-12-03,Jessie J,"Netherlands, Amsterdam","[4.8936041, 52.3727598]"
2018-12-03,Moon Jae-in,"New Zealand, Auckland","[174.7631803, -36.852095]"
2018-12-03,Brockhampton,"United States, Santa Ana","[-117.8732213, 33.7494951]"
2018-12-04,Mike Pompeo,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-12-04,Moon Jae-in,"New Zealand, Auckland","[174.7631803, -36.852095]"
2018-12-05,Jessie J,"Germany, Cologne","[6.959974, 50.938361]"
2018-12-05,Angela Merkel,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2018-12-05,Andrzej Duda,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2018-12-05,Taylor Swift,"United States, New York","[-74.0060152, 40.7127281]"
2018-12-06,Ariana Grande,"United State, New York City","[-73.96738998324597, 40.7496292]"
2018-12-06,Brockhampton,"United States, Las Vegas","[-115.148516, 36.1672559]"
2018-12-07,Miley Cyrus,"England, London","[-0.1276474, 51.5073219]"
2018-12-07,Donald Trump,"Missouri, Kansas City","[-94.5781416, 39.100105]"
2018-12-08,Donald Trump,"Pennsylvania, Philadelphia","[-75.1635262, 39.9527237]"
2018-12-09,Angela Merkel,"Morocco, Marrakesh","[-7.9891608, 31.6258257]"
2018-12-10,Dua Lipa,"Fillmore Auditorium, Denver","[-104.97718240998142, 39.7406349]"
2018-12-10,Angela Merkel,"Morocco, Marrakesh","[-7.9891608, 31.6258257]"
2018-12-11,Theresa May,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-12-11,Theresa May,"Germany, Berlin","[13.3888599, 52.5170365]"
2018-12-11,Theresa May,"Netherlands, The Hague","[4.3113461, 52.0799838]"
2018-12-12,Jackie Evancho,"United States, New Wilmington","[-80.3328428, 41.1222812]"
2018-12-13,Angela Merkel,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-12-13,Theresa May,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-12-13,Emmanuel Macron,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-12-14,Angela Merkel,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-12-14,Theresa May,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-12-14,Jackie Evancho,"United States, Costa Mesa","[-117.91946518435181, 33.6636611]"
2018-12-14,Emmanuel Macron,"Belgium, Brussels","[4.351697, 50.8465573]"
2018-12-15,Jackie Evancho,"United States, Costa Mesa","[-117.91946518435181, 33.6636611]"
2018-12-15,Miley Cyrus,"United States, New York","[-74.0060152, 40.7127281]"
2018-12-15,Donald Trump,"Virginia, Arlington","[-77.0841585, 38.8903961]"
2018-12-18,Miley Cyrus,"England, London","[-0.1276474, 51.5073219]"
2018-12-18,Ariana Grande,"United State, New York City","[-73.96738998324597, 40.7496292]"
2018-12-19,Andrzej Duda,"Romania, Craiova","[23.7965614, 44.3190159]"
2018-12-20,Scott Morrison,"Iraq, Baghdad","[44.3787992, 33.3024309]"
2018-12-20,Scott Morrison,"Iraq, Taji","[44.2774643, 33.5298923]"
2018-12-22,Justin Trudeau,"Mali, Mali","[-2.2900239, 16.3700359]"
2018-12-22,Emmanuel Macron,"Chad, N’Djamena","[15.0502758, 12.1191543]"
2018-12-23,Giuseppe Conte,"Libya, Benghazi","[20.0817204, 32.1288331]"
2018-12-23,Emmanuel Macron,"Chad, N’Djamena","[15.0502758, 12.1191543]"
2018-12-24,Giuseppe Conte,"Libya, Benghazi","[20.0817204, 32.1288331]"
2018-12-26,Donald Trump,Iraq,"[44.1749775, 33.0955793]"
2018-12-27,Donald Trump,"Germany, Ramstein Air Base","[7.601240124264638, 49.44142600000001]"
2019-01-02,Mike Pompeo,"Colombia, Cartagena","[-75.5271224, 10.4195841]"
2019-01-03,Imran Khan,"Turkey, Ankara","[32.8540482, 39.9207886]"
2019-01-03,Imran Khan,"Turkey, Konya","[32.4874202, 37.8768277]"
2019-01-04,Imran Khan,"Turkey, Ankara","[32.8540482, 39.9207886]"
2019-01-04,Imran Khan,"Turkey, Konya","[32.4874202, 37.8768277]"
2019-01-07,Kim Jong-un,"China, Beijing","[116.3912757, 39.906217]"
2019-01-08,Mike Pompeo,"Jordan, Amman","[35.9239625, 31.9515694]"
2019-01-08,Kim Jong-un,"China, Beijing","[116.3912757, 39.906217]"
2019-01-09,Mike Pompeo,"Iraq, Baghdad","[44.3787992, 33.3024309]"
2019-01-09,Mike Pompeo,"Iraq, Erbil","[44.0094652, 36.1911624]"
2019-01-09,Kim Jong-un,"China, Beijing","[116.3912757, 39.906217]"
2019-01-10,Mike Pompeo,"Egypt, Cairo","[31.2357257, 30.0443879]"
2019-01-10,Angela Merkel,"Greece, Athens","[23.7283052, 37.9839412]"
2019-01-10,Donald Trump,"Texas, McAllen","[-98.230082, 26.2043691]"
2019-01-10,Jackie Evancho,"United States, Tucson","[-110.9748477, 32.2228765]"
2019-01-10,Kim Jong-un,"China, Beijing","[116.3912757, 39.906217]"
2019-01-11,Mike Pompeo,"Bahrain, Manama","[50.5822436, 26.2235041]"
2019-01-11,Angela Merkel,"Greece, Athens","[23.7283052, 37.9839412]"
2019-01-11,Jackie Evancho,"United States, Palm Desert","[-116.36936983394352, 33.74079965]"
2019-01-12,Mike Pompeo,"United Arab Emirates, Abu Dhabi","[54.3774014, 24.4538352]"
2019-01-13,Mike Pompeo,"Qatar, Doha","[51.5264162, 25.2856329]"
2019-01-13,Mike Pompeo,"Saudi Arabia, Riyadh","[46.7160104, 24.638916]"
2019-01-13,Mike Pompeo,"United Arab Emirates, Abu Dhabi","[54.3774014, 24.4538352]"
2019-01-14,Donald Trump,"Louisiana, New Orleans","[-90.0701156, 29.9499323]"
2019-01-14,Mike Pompeo,"Oman, Muscat","[58.3829448, 23.5882019]"
2019-01-14,Mike Pompeo,"Saudi Arabia, Riyadh","[46.7160104, 24.638916]"
2019-01-15,Scott Morrison,"Vanuatu, Port Vila","[168.3150163, -17.7414972]"
2019-01-16,Mauricio Macri,"Brazil, Brasilia","[-53.2, -10.3333333]"
2019-01-16,Miley Cyrus,"United States, Los Angeles","[-118.242766, 34.0536909]"
2019-01-16,Scott Morrison,"Vanuatu, Port Vila","[168.3150163, -17.7414972]"
2019-01-17,Vladimir Putin,"Serbia, Belgrade","[20.4568974, 44.8178131]"
2019-01-17,Donald Trump,"Virginia, Arlington","[-77.0841585, 38.8903961]"
2019-01-17,Scott Morrison,"Fiji, Nadi","[177.4172058, -17.7993389]"
2019-01-17,Scott Morrison,"Fiji, Suva","[178.4421662, -18.1415884]"
